EnsemblGeneID	EnsemblTranscriptID	EnsemblProteinID	Adrenal_iBAQ	Appendices_iBAQ	Brain_iBAQ	Colon_iBAQ	Duodenum_iBAQ	Endometrium_iBAQ	Esophagus_iBAQ	Fallopiantube_iBAQ	Fat_iBAQ	Gallbladder_iBAQ	Heart_iBAQ	Kidney_iBAQ	Liver_iBAQ	Lung_iBAQ	Lymphnode_iBAQ	Ovary_iBAQ	Pancreas_iBAQ	Placenta_iBAQ	Prostate_iBAQ	Rectum_iBAQ	Salivarygland_iBAQ	Smallintestine_iBAQ	Smoothmuscle_iBAQ	Spleen_iBAQ	Stomach_iBAQ	Testis_iBAQ	Thyroid_iBAQ	Tonsil_iBAQ	Urinarybladder_iBAQ
ENSG00000102904	ENST00000415766	ENSP00000411472	0	12815	0	27144	557490	0	0	1342200	363550	131860	508410	0	1066000	395380	42976	189810	0	64454	0	1491600	0	890380	0	0	0	0	0	0	0
ENSG00000102908	ENST00000627621	ENSP00000486610	2488400	59648	12315000	555320	1897100	554030	337800	1335600	1989000	113730	225830	1339900	245570	2945100	1644600	2270200	9757100	9099900	71762	2563700	1331200	818420	1317100	308830	757030	1362500	1427900	859940	81471
ENSG00000102910	ENST00000285737	ENSP00000285737	1789500	29901	10653000	550770	88184000	1962200	927900	1069400	252830	4899700	604050	4472100	34239000	7037400	426020	17671000	30232000	950940	155170	2925600	528780	4951600	123390	240700	908310	10125000	4367500	1116000	50540
ENSG00000102921	ENST00000262384	ENSP00000262384	1250300	919550	7850000	4572400	34339000	6006900	7776800	2792000	4602100	4597900	5312500	1468000	27328000	13258000	13053000	4607000	9487600	11878000	658790	5978000	1920000	10834000	2037400	2907500	2152600	8228000	2282600	9039000	2108600
ENSG00000102924	ENST00000536749	ENSP00000444651	150220	0	0	0	0	0	0	0	0	0	0	0	8451600	0	0	0	0	0	0	0	0	298290	0	0	0	0	0	0	0
ENSG00000102931	ENST00000219204	ENSP00000219204	13827000	2038500	29967000	5969600	48409000	29302000	7225800	21662000	1606600	22492000	21045000	2833000	13226000	53866000	14316000	21734000	4428600	30714000	2939600	16596000	9986200	8566000	138440	36389000	4196500	54135000	2838000	14786000	2498800
ENSG00000102934	ENST00000569059	ENSP00000454656	1031700	0	12032000	363000	6247400	0	0	1073800	0	5221600	0	2560200	2046000	0	1474900	3373000	1175700	0	0	0	15542000	0	0	1681700	2085000	252200	0	0	0
ENSG00000102967	ENST00000219240	ENSP00000219240	47830000	1601600	70103000	17771000	55035000	21416000	16590000	19892000	24313000	20379000	164470000	70224000	43824000	38278000	12657000	37993000	34351000	12282000	5866600	27730000	30548000	52736000	9409700	8474300	12620000	53778000	72869000	21471000	4474000
ENSG00000102974	ENST00000264010	ENSP00000264010	5872900	6450300	27864000	14812000	33379000	23800000	6042200	19788000	735550	7389200	1223000	11719000	8983700	53062000	28618000	42444000	8031200	28690000	1258400	10189000	16904000	40586000	15021000	15683000	11518000	6084200	15660000	66265000	3770700
ENSG00000102977	ENST00000219251	ENSP00000219251	0	714690	2467200	196210	1814300	342710	205070	234860	3116400	616110	507470	0	5138300	273440	1902400	525550	0	349860	0	923580	20069	0	0	973280	0	3901800	195390	11219000	394820
ENSG00000102977	ENST00000620761	ENSP00000478084	833360	1082000	1104700	110870	2799000	1327700	171650	144350	0	1244900	0	0	1397200	1075100	3414300	3586000	0	0	0	4623100	0	2204900	590630	0	285520	1341900	0	334290	177880
ENSG00000102978	ENST00000219252	ENSP00000219252	41117000	8233100	77420000	14597000	75782000	45518000	16113000	49613000	14694000	45452000	34054000	19184000	24700000	68081000	54393000	52535000	18094000	54792000	6430200	49587000	22397000	86306000	18650000	73136000	11409000	64370000	19902000	87913000	14002000
ENSG00000102996	ENST00000219271	ENSP00000219271	449770	26115	2140900	267740	3095500	73864	0	8472.2	564860	365150	8195000	0	934500	2109800	0	834710	1236800	7299000	426350	5979700	1512000	3959700	237890	0	285090	2033100	3621600	0	7506.1
ENSG00000103005	ENST00000561568	ENSP00000457322	0	1018000	0	0	0	0	0	163990	46742000	0	0	0	0	599850	0	0	0	0	0	0	0	1141700	0	0	0	0	0	0	0
ENSG00000103018	ENST00000307892	ENSP00000308430	648470000	8167000	241650000	30927000	497220000	100610000	45843000	51688000	484090000	156460000	609530000	100850000	604800000	156390000	417710000	201190000	48657000	285940000	31273000	310490000	241410000	326370000	87272000	79138000	77646000	569350000	81287000	119170000	26018000
ENSG00000103018	ENST00000561792	ENSP00000457848	1376100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000103021	ENST00000219299	ENSP00000219299	0	0	0	7101000	1489500	0	0	17513000	0	170690000	0	0	0	49674	0	0	0	1226000	32403	86290000	0	0	0	72059000	761940	781470	0	932920	34958000
ENSG00000103024	ENST00000219302	ENSP00000219302	405110000	30237000	310010000	162650000	301810000	186440000	272980000	243650000	140050000	261060000	194440000	301390000	85251000	308270000	83115000	55903000	742380000	152950000	11816000	288660000	250920000	336520000	69934000	211110000	108630000	117340000	114390000	228090000	47039000
ENSG00000103024	ENST00000568561	ENSP00000455271	20219000	1458100	25265000	4652800	41591000	6271500	24425000	10687000	0	0	4604600	2679500	0	0	0	2429900	30112000	0	5132000	25827000	14923000	20419000	2204100	12440000	6152100	0	3295900	2425000	0
ENSG00000103034	ENST00000394279	ENSP00000377820	115950000	872270	531240000	3761100	12103000	34145000	3829600	1832900	646200	67153000	789800000	0	2530500	28911000	25723000	84137000	6018900	147510000	2292700	218950000	10473000	2573100	4298900	20015000	709070	320540000	0	0	110880
ENSG00000103034	ENST00000356752	ENSP00000349193	725280	0	21285000	0	0	0	0	0	0	0	1762300	0	0	0	0	0	38612	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000103034	ENST00000566192	ENSP00000454410	0	0	49279000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153470	0	0	0	0	0	0	0
ENSG00000103034	ENST00000565304	ENSP00000454693	722540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319810	0	0	0	0	12347000	0	0	0
ENSG00000103034	ENST00000568640	ENSP00000456338	6182500	2281300	42879000	0	73426000	0	0	0	0	0	6648800	7907900	0	0	0	0	0	0	0	0	0	5655900	0	0	10852000	19449000	21406000	0	6404100
ENSG00000103035	ENST00000219313	ENSP00000219313	189920000	27550000	470320000	65371000	824330000	190890000	209790000	97839000	91208000	360620000	386170000	106830000	382790000	420040000	108850000	128480000	100310000	556790000	74922000	273180000	145590000	372580000	94683000	175730000	64276000	380620000	183570000	284030000	73717000
ENSG00000103037	ENST00000310682	ENSP00000310082	0	0	0	0	0	104660	0	283180	0	131530	540490	0	3148400	166900	0	0	0	0	0	0	0	1193400	42168	167730	0	0	290900	205210	0
ENSG00000103042	ENST00000570101	ENSP00000454646	4794900	140270	4622700	0	0	2230100	0	1268800	9846600	0	4428100	0	0	3562300	0	2610500	0	1369900	87647	519720	0	622290	0	1914200	231850	3178500	2145400	104450	0
ENSG00000103043	ENST00000261776	ENSP00000261776	37953000	2472900	124920000	10805000	96435000	33695000	15638000	21586000	15083000	26025000	39985000	27089000	56420000	46797000	34464000	48372000	58542000	68487000	6131900	26476000	32186000	34740000	27433000	25775000	20464000	93784000	57981000	35590000	4724200
ENSG00000103047	ENST00000261778	ENSP00000261778	8387700	354180	3549300	53263	1309500	613430	267350	1260500	116750	163520	0	2863200	1435600	1294100	257100	399060	507720	384600	23721	0	80168	4777400	1025000	2723300	1524100	500650	13587	16176000	3987400
ENSG00000103051	ENST00000323786	ENSP00000315775	14477000	1207000	9567300	11021000	52004000	14196000	16158000	13687000	4220000	19701000	16297000	9996500	9584900	27606000	4556700	24557000	33558000	23470000	4438700	17381000	49867000	25449000	2978300	5344200	13186000	38862000	16005000	12698000	3590100
ENSG00000103056	ENST00000219334	ENSP00000219334	2089600	7815.5	15217000	7652400	35242000	860250	98729	1538200	75636	2638800	501820	0	390370	546050	108270	1299300	911390	0	72817	9357600	2558300	125930000	0	106800	24380000	12146000	310060	0	0
ENSG00000103061	ENST00000263997	ENSP00000263997	2960400	0	13488000	0	4515600	816270	578070	303250	0	1825200	5391300	0	6693600	1802400	7348300	0	0	3773900	503950	1636600	0	8259100	661850	816520	1940000	11317000	883830	2237700	0
ENSG00000103064	ENST00000566454	ENSP00000455064	0	0	1118700	0	430280	0	0	23960	377320	421180	1907300	0	0	2244200	4982400	630120	0	5564900	0	2966900	194020	154950	0	0	0	333690	1531300	3351000	676930
ENSG00000103066	ENST00000219345	ENSP00000219345	9385300	261720	6580600	1592000	12874000	821600	4667100	318840	1779200	812840	19931000	1420400	11662000	7016900	0	2393600	0	1892800	183180	0	703390	8326800	354790	491430	287810	34583000	38385000	915610	18611
ENSG00000103067	ENST00000473183	ENSP00000418748	0	146660	27973000	6565600	2082700	234250	368340	392940	0	0	0	1155700	24518000	7106100	533630	0	1170800	3491300	342740	4245700	1812800	7672800	0	16321	4346100	1198200	2758300	4515100	552370
ENSG00000103089	ENST00000219368	ENSP00000219368	0	0	19249000	743290	6344200	0	0	93368	0	1466700	185770	0	0	576560	0	39338	570780	0	111130	305180	1820300	1498300	0	0	6685200	775150	0	427950	114260
ENSG00000103091	ENST00000262144	ENSP00000262144	9279700	426670	39010000	2836200	17065000	4712200	2444800	6904800	689710	4543900	4870700	6334400	7298600	8493700	7547100	7065200	4468600	7843000	1944000	4396800	6622500	10024000	3476500	2931600	1656500	10200000	4328000	4693000	1068900
ENSG00000103111	ENST00000248248	ENSP00000248248	4255300	2315800	11205000	1461800	11617000	4568000	2446800	1032000	10016000	4214800	8998300	2525900	8463300	5527100	4117400	3843400	3048200	4546400	2120400	38613000	5640300	7851000	1889700	2945000	1363100	3640800	7513300	5534800	402190
ENSG00000103121	ENST00000564249	ENSP00000456841	44861000	1922700	61107000	39128000	311370000	12196000	9987000	16395000	24268000	9732800	1023300000	131630000	189230000	86850000	23078000	58665000	3886500	41129000	0	62844000	66431000	1.31e+08	8457900	8709100	23136000	37964000	50644000	13032000	9165500
ENSG00000103126	ENST00000354866	ENSP00000346935	30098	7676.7	410480	270050	571580	119270	830070	133280	0	484820	98103	3479400	173950	322210	0	432020	0	48282	29532	423950	0	1475400	167040	0	0	340760	0	160210	20402
ENSG00000103148	ENST00000620134	ENSP00000483814	5060000	246410	5416000	1410900	19726000	2493100	7862200	6598000	931130	9355500	1797600	8244100	4371400	8612100	2948500	9479900	5235400	7676700	549260	1940500	2961500	3580600	3377200	4599600	887000	6240200	3057700	3184600	2307500
ENSG00000103150	ENST00000262430	ENSP00000262430	278610000	10917000	114400000	136230000	135580000	95127000	223440000	45557000	63146000	64427000	1004200000	146600000	419410000	186200000	9481200	37687000	184170000	166840000	50748000	139650000	74465000	123150000	13770000	31326000	48711000	64141000	101610000	31883000	13439000
ENSG00000103152	ENST00000397817	ENSP00000380918	5511900	5017100	29988000	12428000	14554000	8974700	6998200	35067000	5933800	5818700	1549300	4597400	11411000	44908000	39091000	16039000	1803200	11798000	2093200	11064000	4884000	16536000	5528500	17760000	5280600	4887200	29573000	43248000	3568700
ENSG00000103154	ENST00000305202	ENSP00000307449	75523	0	83338000	0	2005200	0	2892500	208610	0	1889700	994360	37863	0	184080	118810	3996700	0	414120	230070	182740	0	1020300	0	0	0	1934000	731210	0	0
ENSG00000103160	ENST00000219439	ENSP00000219439	62852000	1808300	115570000	2650100	24513000	8848400	6810600	24883000	2930500	10695000	129530000	7921100	2008700	17032000	2839800	29873000	82531000	13609000	2166700	8058200	9715400	6268500	3439900	7213800	2961400	59987000	52507000	7386100	2110200
ENSG00000103168	ENST00000341690	ENSP00000345305	99647	22766	176570	182740	498000	295340	0	318340	0	485690	0	0	0	1360200	544290	390930	157070	366070	0	101290	0	334830	58925	38219	59295	2571200	0	414680	0
ENSG00000103174	ENST00000381955	ENSP00000371381	0	61439	0	0	0	0	0	471280	1964700	919000	0	1733900	1096700	1697300	0	0	1597000	1192700	154580	0	0	1410300	0	0	0	0	4156300	0	0
ENSG00000103187	ENST00000262428	ENSP00000262428	707600000	474570000	2318400000	383280000	4062700000	681790000	1003400000	2.37e+08	772650000	1982800000	126090000	1659600000	1030300000	1283300000	3.403e+09	1.724e+09	572650000	1787100000	131320000	969790000	116430000	2948300000	558420000	2869800000	6.39e+08	600280000	228440000	6168900000	791990000
ENSG00000103194	ENST00000219473	ENSP00000219473	17121000	1328700	79265000	12096000	212520000	33812000	34933000	12133000	3565600	31117000	59556000	27913000	33341000	50984000	16713000	42542000	3517600	40550000	4576800	32358000	19142000	54135000	6052200	9918400	5903400	67771000	20545000	38995000	7759000
ENSG00000103196	ENST00000262424	ENSP00000262424	1732400	4236000	0	4438800	2023700	5533200	11812000	918490	6310800	36510000	124300	0	874430	580640	197770	20229000	998820	52424000	20698000	6019500	0	397540	6833600	1382200	878790	13122000	119680	0	8500100
ENSG00000103197	ENST00000401874	ENSP00000384468	5852200	803190	46074000	3525400	28161000	10116000	6939400	4408400	47129000	11828000	19894000	8165600	3262900	9651100	4107200	6288300	2221400	19029000	2150700	9748800	5826000	16494000	3207700	3269800	3058200	17658000	2976800	7484700	2740300
ENSG00000103202	ENST00000219479	ENSP00000219479	0	0	37482000	2048100	23867000	4162200	21204000	589410	0	2629800	0	0	0	1116700	0	1390700	0	2020100	1249000	9697600	2421900	2687100	2935400	1395500	3047500	0	0	0	10731000
ENSG00000103227	ENST00000262301	ENSP00000262301	21337000	0	10091000	0	8157700	686420	1089600	4695400	2620300	2170600	3655600	5958100	23927000	42502000	2044800	0	45631000	6097200	1395700	836270	32270000	4765800	1278900	2475100	2082400	2742300	12443000	4692800	40877
ENSG00000103241	ENST00000262426	ENSP00000262426	0	108040	0	11324000	77274	0	1874500	5237900	0	11252000	0	0	0	5840600	122320	0	0	7783200	0	4451400	0	7428900	0	655400	1070000	0	12913000	0	330090
ENSG00000103245	ENST00000251588	ENSP00000251588	15928000	828350	72221000	7159000	68625000	18445000	21266000	10002000	5613800	27258000	33356000	21018000	11630000	19580000	11656000	11146000	15111000	19327000	8126500	31279000	17170000	31664000	9666900	8803200	3176800	26425000	8753800	12894000	4237300
ENSG00000103248	ENST00000634347	ENSP00000489295	517580	0	3607600	1537000	8396900	3171000	693580	4738900	0	1692000	1464900	1624400	0	3464900	4206700	0	0	0	550150	1937300	4358700	1712400	1105000	0	750150	2013200	333290	15015000	0
ENSG00000103248	ENST00000565482	ENSP00000457794	148850	0	0	4758200	0	4103700	0	0	0	6063000	0	0	506220	0	0	0	0	0	0	4200300	126490	0	0	0	0	0	0	0	0
ENSG00000103249	ENST00000382745	ENSP00000372193	11057000	134040	4714200	1746900	10556000	3484900	9043900	2601100	4688900	4636500	9367100	901760	5623700	5321500	3277100	3191200	9898100	12381000	314170	1583900	2446100	3464400	2206800	906480	1180400	15036000	15043000	14894000	1026300
ENSG00000103254	ENST00000569529	ENSP00000454380	280900	0	222520	0	0	0	0	0	0	912170	0	0	373280	0	0	0	0	0	0	0	0	0	0	0	0	120110	1205200	0	54661
ENSG00000103257	ENST00000261622	ENSP00000261622	771500	2069500	450580000	7675200	4833400	67402	22254000	103290	269460	4084300	306150	5204600	1026800	223690000	4391100	29455000	3921400	74498000	0	2081700	13248000	5245400	3226100	4119200	3388900	38374000	12635000	30205000	1010800
ENSG00000103260	ENST00000568223	ENSP00000455068	6179300	107910	11634000	210520	0	0	0	1426700	0	0	0	0	1132800	1091300	0	0	2541900	3743000	0	784200	0	0	0	0	0	0	0	0	0
ENSG00000103264	ENST00000311635	ENSP00000310841	942380	44114	484020	0	1777900	0	3484000	47480	761120	222000	2093400	0	3796500	0	43212	185360	429640	0	72849	302210	0	78746	714300	0	0	0	0	0	0
ENSG00000103266	ENST00000219548	ENSP00000219548	104180000	5367100	395700000	40806000	157070000	88224000	66849000	67759000	60400000	32541000	235730000	77906000	76341000	93843000	40864000	19251000	31404000	63239000	17477000	37945000	35587000	59490000	28395000	20485000	35969000	20441000	35239000	36390000	17215000
ENSG00000103266	ENST00000565677	ENSP00000457228	0	0	0	0	0	0	0	0	0	0	0	0	5277600	0	0	0	0	0	0	0	0	173230	0	0	0	0	0	0	0
ENSG00000103274	ENST00000433392	ENSP00000409654	95859000	5630800	159790000	42602000	161080000	26086000	56310000	50046000	24463000	71163000	137110000	64292000	59935000	43371000	74195000	68627000	30022000	38369000	8056100	67959000	59036000	116630000	34919000	43263000	31225000	54135000	37866000	131320000	16127000
ENSG00000103275	ENST00000566587	ENSP00000457064	181240000	41232000	799570000	92477000	960840000	465350000	242670000	291520000	198320000	169390000	299220000	69450000	223930000	696790000	906500000	477380000	192980000	846140000	131760000	293210000	249210000	468310000	247840000	161820000	114850000	492040000	314520000	1012100000	162380000
ENSG00000103313	ENST00000219596	ENSP00000219596	0	2235800	0	1096500	24988000	21830000	0	312040	562980	2991200	0	413220	0	1192100	100890	0	59985	0	1613300	907600	0	22828	4307900	1375300	1049300	44351	0	105420	136150
ENSG00000103316	ENST00000543948	ENSP00000440227	1010500	350380	2526200000	15675000	5365200	6305600	4770900	1757300	10286000	28216000	4.781e+09	315510000	104480000	1251100	2679300	8484000	49328000	14778000	27815000	45490000	138050000	10662000	5267400	6779500	1949100	45393000	4196900	8900500	30998000
ENSG00000103319	ENST00000263026	ENSP00000263026	2696900	1230000	2820100	6001800	54160000	6102300	9003600	20292000	2549800	20303000	47844000	3235000	9563200	16211000	2885000	8389200	4489600	5322200	1065800	21089000	9019900	42652000	2789800	20937000	5382600	4976300	2277300	13850000	3527400
ENSG00000103326	ENST00000219611	ENSP00000219611	46443000	38613	1198000	1883800	8244800	1742500	801650	960830	10742000	356860	512670	496210	399760	2810300	652280	902510	1362100	785750	147680	1655600	372180	8820800	8718800	212100	1490400	427360	8500900	363310	150910
ENSG00000103335	ENST00000301015	ENSP00000301015	1068700	102400	1218800	540340	5926900	961310	605570	2348700	4229800	3539900	1709600	522420	851430	3006200	649100	1967600	261980	9848900	383070	3260300	2247000	539700	1218800	1823400	356810	454240	773590	1746300	27248
ENSG00000103342	ENST00000439887	ENSP00000408399	234920000	32942000	393460000	93764000	501250000	165560000	216680000	67434000	75499000	237550000	2252100000	115240000	221070000	329800000	144970000	176490000	171480000	224340000	59024000	321380000	300900000	375790000	78560000	154210000	92564000	362360000	230010000	272480000	83758000
ENSG00000103343	ENST00000571936	ENSP00000460397	0	0	0	0	0	0	0	0	0	0	0	0	14512000	18148	0	0	0	0	0	0	178350	347670	0	0	0	0	0	250480	0
ENSG00000103351	ENST00000571025	ENSP00000460706	1360900	260300	3409700	922690	5325200	3383800	2307900	49999000	1014200	2272100	783020	4149800	580530	2984800	180210	6317700	2268200	728920	343460	817750	676820	4109500	971260	4148400	990960	6275700	308930	0	277040
ENSG00000103353	ENST00000567212	ENSP00000456292	23525000	1048400	41872000	4921800	97731000	25682000	19794000	26126000	10734000	35434000	46322000	12692000	20371000	29918000	21532000	42172000	38332000	38565000	14157000	19379000	18927000	17587000	12628000	7562300	7721300	186810000	33737000	171660000	5202900
ENSG00000103356	ENST00000563459	ENSP00000456467	18821000	486440	56041000	13040000	55802000	7051700	10205000	5079100	17981000	16585000	92802000	43678000	48508000	14285000	6354000	19795000	16314000	10871000	3613300	21517000	39927000	18506000	2708100	4225800	4027000	8754000	12990000	11142000	3281400
ENSG00000103363	ENST00000409906	ENSP00000386652	204760000	28033000	1010300000	70173000	1495300000	364210000	293870000	254350000	285550000	213010000	766970000	268750000	309530000	486030000	268770000	161800000	478670000	575510000	74059000	358500000	307110000	482640000	207160000	208720000	129530000	703130000	202690000	299810000	80462000
ENSG00000103365	ENST00000309859	ENSP00000311962	7089700	704680	6220000	1913800	20837000	7058400	371220	8528500	31002	9800200	4460100	8161900	4031500	17170000	6753000	356670	9923000	2867900	233390	1353900	2520700	8355100	1350500	950840	1664500	8706700	6526800	44625000	726570
